Column1,I-Count,Label(m0/f1),NYT_ID,RandInt
4071,0,0,5accc266068401528a2a6307,0.087210127
12,1,1,586cb07595d0e03926078df6,0.087304993
4737,5,0,5b2a46dd47de81a90122e9ab,0.08754192
2880,0,0,5a0c1acf95d0e0246f215e63,0.08761872
212,2,0,588be61395d0e0392607d439,0.0877731
3000,3,0,5a1e8fc095d0e0246f219210,0.087900312
2891,26,0,5a108a4895d0e0246f217742,0.088149389
4058,1,0,5ac80dab068401528a2a44d5,0.088314778
1967,0,1,598dff6795d0e0246f1ff4f9,0.088373542
1181,2,0,591aa86a95d0e024b5871054,0.08848647
4155,5,0,5ad73e06068401528a2a9591,0.088501757
4975,26,0,5b4c6ca500a1bc2872e7c9c7,0.088518515
5179,1,0,5b6dd3e8068401528a2d37bb,0.088690107
1320,1,0,592d1d6c95d0e024b58738ea,0.088751709
1145,0,0,5914fd9595d0e024b587056b,0.088769192
180,1,0,588a14ed95d0e0392607cf23,0.088877486
1870,3,0,597be34d95d0e0246f1fd0b1,0.089450515
714,6,0,58d6b73a95d0e02489b93328,0.089666685
5351,6,1,5b87c02a068401528a2d6685,0.090004213
3605,0,0,5a83897e410cf7000162bc47,0.090235113
2172,72,0,59ae64a195d0e0246f2032a6,0.090833874
4895,0,0,5b3e0c5c00a1bc2872e6736a,0.091175419
3668,20,1,5a8b2c5f410cf7000162cc85,0.09117663
5301,2,0,5b802b88068401528a2d5904,0.091607279
3013,0,1,5a22069e7c459f246b638696,0.091645916
2068,3,1,599d2cfd95d0e0246f2010e7,0.091733947
3040,4,0,5a26fd9b7c459f246b638ff4,0.091818734
4249,19,1,5ae2f125068401528a2ab08a,0.091874075
706,0,0,58d4c8fa95d0e02489b92f07,0.091933681
1251,60,1,5925dac895d0e024b5872b4c,0.092100323
2844,1,0,5a0648e895d0e0246f215331,0.093248344
1949,3,0,598a786595d0e0246f1fec96,0.093323591
2562,2,0,59e5399195d0e0246f21061c,0.09386538
222,1,0,5890ff1f95d0e0392607dd58,0.094062793
5428,6,0,5b93eb66068401528a2d9f5d,0.094145527
2055,0,0,599e896795d0e0246f2013ea,0.094524446
1016,1,0,5902ed7895d0e024b586dd63,0.094543903
577,6,0,58c2d42f95d0e024902feb49,0.094664529
3434,0,0,5a6ccc57d4211f00015bdda7,0.094961248
923,0,1,58f46cfb95d0e024b586bbbf,0.095477009
866,1,1,58ed44af95d0e02489b967f4,0.095750203
3201,19,1,5a5123f995d0e0110c1a335b,0.095867293
4346,2,1,5af2c324068401528a2ad11a,0.095873769
3394,0,1,5a668d5995d0e0110c1a5d43,0.095967513
3825,11,0,5aa4324247de81a90120cd52,0.096062772
1489,0,0,59457a7895d0e024b5878970,0.096451721
5043,1,0,5b59989900a1bc2872e7e5b2,0.09659445
2980,4,0,5a20902e95d0e0246f219882,0.09674537
351,0,0,58a3220195d0e024746365f6,0.097053927
2851,0,1,5a0ac94c95d0e0246f215ab1,0.097383395
3064,5,1,5a299a517c459f246b6397a8,0.098014916
4565,2,0,5b147bb647de81a90122baec,0.098248624
680,2,0,58d225fa95d0e02489b9276e,0.098298125
572,3,0,58c1108a95d0e024902fe5f9,0.098366002
5096,35,0,5b60bb9f00a1bc2872e7f2df,0.098559892
3981,0,0,5abe576147de81a90121a122,0.098948521
4296,4,0,5aec2ba3068401528a2ac3f2,0.098952673
4689,6,0,5b23dfbe47de81a90122e1ce,0.099054577
772,1,0,58de036f95d0e02489b94686,0.099086311
2391,6,1,59ceface95d0e0246f20d454,0.099280887
69,0,0,5877aa8b95d0e0392607a5a7,0.099650925
2351,9,1,59c98caf95d0e0246f20c4f3,0.099685426
2922,52,1,5a15d62f95d0e0246f21823a,0.099709713
872,0,0,58ec83fb95d0e02489b965c5,0.099785673
3075,5,0,5a2c4bf17c459f246b639d1e,0.099904691
4279,2,1,5ae9d8f5068401528a2abd9a,0.09999483
3198,9,0,5a4c37e095d0e0246f21ef6f,0.099996174
2307,2,0,59c4ba0695d0e0246f20b90f,0.100405246
5019,0,0,5b55069800a1bc2872e7db60,0.100581318
2667,6,1,59f132e495d0e0246f212286,0.100727262
2337,22,1,59c5a8cf95d0e0246f20bbf0,0.101014706
4562,0,0,5b15c6df47de81a90122bde4,0.101509271
5310,4,0,5b832fb1068401528a2d5cde,0.101701896
4671,0,1,5b207e0a47de81a90122dad5,0.101827824
4095,5,0,5ace5c57068401528a2a7652,0.10184445
3416,14,0,5a69ddf8d4211f00015bd72c,0.101844693
235,10,0,589344ec95d0e0392607e37d,0.102135902
3915,7,0,5ab4350e47de81a9012159ff,0.102199765
803,78,1,58e51ec095d0e02489b955c6,0.10224185
1542,33,1,594a1e6995d0e025509960a7,0.102244455
4812,1,1,5b35480000a1bc2872e6623d,0.102273671
3282,8,1,5a5a5e3e95d0e0110c1a46c1,0.102509546
4761,1,0,5b2d6d4347de81a90122f284,0.102584593
4564,0,0,5b143bd647de81a90122ba89,0.102735189
4750,4,0,5b2c2df747de81a90122ef33,0.102901769
4207,19,1,5addab21068401528a2aa22f,0.103016142
3243,14,0,5a563b4f95d0e0110c1a3d15,0.103197186
3055,4,0,5a2a997b7c459f246b639a1b,0.103627416
2692,13,1,59f362e295d0e0246f212911,0.103997916
1242,3,0,5922e06e95d0e024b58722e3,0.104183244
1153,10,0,5913c4a195d0e024b5870181,0.1042555
296,10,0,589ad4ff95d0e0392607f2cd,0.104283231
168,2,0,58870e8695d0e0392607c68a,0.104316939
2511,6,0,59db239495d0e0246f20ef1d,0.104369426
1929,10,0,5989668295d0e0246f1fe9e7,0.104538534
3185,0,0,5a4e5f5695d0e0110c1a2e32,0.104587518
720,4,0,58d914a095d0e02489b93640,0.104613715
2245,4,0,59b8dc7d95d0e0246f2064fc,0.104646674
5007,7,0,5b510eab00a1bc2872e7d52a,0.104747398
248,1,0,589135b595d0e0392607de02,0.104761083
2144,0,0,59a9764295d0e0246f202b0f,0.104762459
3245,6,0,5a55eec295d0e0110c1a3c24,0.105213738
1349,0,1,592fc06995d0e024b5873fc7,0.105254917
421,8,0,58ad4a0c95d0e02474637e2e,0.105330341
3032,35,0,5a249c527c459f246b6389ad,0.105626174
2586,0,0,59e5ea0195d0e0246f21078b,0.105643748
175,7,0,58885ffe95d0e0392607ca24,0.106003179
3548,2,0,5a7c2a41d4211f00015bffbb,0.106028227
904,7,0,58f266bd95d0e024b586b98d,0.106299763
662,2,0,58cf82f995d0e02489b9202b,0.106338621
2750,11,1,59fe0ba495d0e0246f213fdf,0.106488391
3487,1,1,5a740a6cd4211f00015bee76,0.106848661
3972,30,0,5abcb59f47de81a90121928d,0.107055525
3397,5,0,5a6b8df0d4211f00015bdbf4,0.107069982
475,1,1,58b5330a95d0e024902fc9a3,0.107120074
3324,2,0,5a5f587c95d0e0110c1a4fc0,0.107171593
5223,11,1,5b74bf77068401528a2d4385,0.107302127
815,3,0,58e631d395d0e02489b9589d,0.107395305
1683,0,0,595f4a8595d0e0246f1f92b1,0.107438064
1403,1,0,5937a96e95d0e024b587510f,0.107555988
139,1,1,5881c87795d0e0392607bcde,0.107572581
3804,23,0,5aa1143647de81a90120b853,0.107761906
4503,10,1,5b0bcfa3068401528a2b024d,0.108105498
4688,3,0,5b238c1d47de81a90122e121,0.108192251
154,5,1,58866dfc95d0e0392607c54a,0.10823579
3997,1,1,5abfd3ad47de81a90121a8bd,0.108305106
1588,7,1,5952b1cd95d0e025509973ba,0.108517612
5115,23,0,5b63900f068401528a2d2319,0.108743489
357,6,0,58a208f995d0e02474636324,0.109116505
2530,1,0,59de840495d0e0246f20f831,0.109229418
5216,9,1,5b75da60068401528a2d4623,0.109482397
1875,0,1,597eda7795d0e0246f1fd416,0.109592534
4534,1,0,5b0feeb3068401528a2b0bbf,0.109850488
601,7,0,58c7029195d0e024902ff264,0.11012158
4450,0,0,5b0317c0068401528a2aef70,0.110133721
2467,27,0,59d602cf95d0e0246f20e227,0.110137985
2830,0,0,5a08e08b95d0e0246f21565e,0.110172666
3910,4,0,5ab3af6347de81a9012153c5,0.110254059
1212,60,0,59208b5395d0e024b5871f8c,0.110273806
1497,44,1,5945753795d0e024b5878961,0.110335884
227,6,1,5890490b95d0e0392607db3c,0.110524762
4187,7,0,5add1387068401528a2aa13b,0.110684933
1726,2,0,5967673a95d0e0246f1fa394,0.110762185
5178,12,1,5b6ca03f068401528a2d3500,0.111651177
3528,0,0,5a78ffc6d4211f00015bf709,0.111923423
818,7,0,58e5ec7295d0e02489b957dc,0.112087441
4218,10,0,5ae1fdda068401528a2aae08,0.112449072
5354,0,0,5b8802f3068401528a2d6757,0.112753208
4870,22,1,5b3d517d00a1bc2872e67230,0.112806405
1250,5,0,5925e25b95d0e024b5872b63,0.112836913
84,44,0,587a83f595d0e0392607ac24,0.112937502
2035,2,0,599bdb8395d0e0246f200ddc,0.113049455
4316,0,0,5af0a237068401528a2acb6b,0.113058647
965,5,0,58fba00695d0e024b586cc68,0.113161784
5404,2,0,5b9027b7068401528a2d96c3,0.11357971
3714,2,1,5a8ff0cd410cf7000162d8b0,0.113731111
2933,1,0,5a1379cc95d0e0246f217c1d,0.113902955
885,1,1,58ef26f595d0e024b586b33c,0.11414125
3761,1,0,5a994f44410cf7000162ee06,0.114226217
343,2,1,589e641695d0e02474635bfc,0.114337957
1278,7,0,5928359795d0e024b587319b,0.114455149
5315,22,0,5b8160eb068401528a2d5ad1,0.114663958
668,32,1,58d180d395d0e02489b92605,0.115072359
1853,11,0,5979947b95d0e0246f1fc9f8,0.115245893
643,4,0,58cb8e8395d0e02489b9194b,0.115284897
2198,7,0,59b0f37295d0e0246f203993,0.115297569
1668,57,1,596124c395d0e0246f1f968a,0.115998561
4535,1,0,5b1068a3068401528a2b0d71,0.116285044
791,4,0,58e1f7ef95d0e02489b94d40,0.116296756
5322,77,0,5b81a036068401528a2d5b34,0.116341155
1009,1,1,590362d095d0e024b586df0b,0.116382531
4781,0,0,5b2d9d6947de81a90122f2dd,0.116648789
1461,7,0,593f929595d0e024b5877a8e,0.116661477
420,47,1,58ad4a0c95d0e02474637e2d,0.116802781
2576,2,0,59e71bbf95d0e0246f210ada,0.116844389
4319,2,0,5af1f52a068401528a2acee3,0.116874886
4996,6,0,5b505da300a1bc2872e7d2ea,0.117071917
5071,8,0,5b5cb63300a1bc2872e7ec1c,0.117470735
415,0,0,58aaa6cd95d0e0247463788a,0.11758493
2278,8,1,59c0561695d0e0246f209711,0.117602602
387,33,0,58a8a0d695d0e024746375e6,0.117691305
5309,1,0,5b806538068401528a2d5993,0.118284405
3791,2,1,5a9e715347de81a90120ab6e,0.118430353
2288,93,0,59c216f595d0e0246f20a05c,0.118896953
1797,3,0,5972514695d0e0246f1fbb85,0.119031993
4219,0,1,5ae19fa4068401528a2aac76,0.11929657
233,0,0,589394af95d0e0392607e4a8,0.119352917
225,0,0,5890490995d0e0392607db3b,0.11940492
3409,2,1,5a6a6e6fd4211f00015bd8fb,0.119498569
2546,7,0,59e1684d95d0e0246f21000f,0.119976667
2244,5,0,59b91ca395d0e0246f2065b1,0.120229227
1741,5,1,596979a595d0e0246f1fa94c,0.120386103
4469,4,0,5b0743f7068401528a2afb6a,0.120638475
1503,9,0,5944850995d0e024b5878841,0.121114284
1286,2,0,5927d76695d0e024b5873070,0.121181015
2931,5,0,5a142bf695d0e0246f217d96,0.12156279
3439,2,0,5a6bdf43d4211f00015bdc97,0.121820904
3431,0,0,5a6ccc54d4211f00015bdda0,0.122095693
3404,6,1,5a6b06c9d4211f00015bda4a,0.122194152
839,2,0,58e714f095d0e02489b95b5d,0.122241056
3261,17,1,5a58ee7e95d0e0110c1a445b,0.122339864
384,9,0,58a8a0d795d0e024746375ea,0.122571305
4294,36,1,5aec7535068401528a2ac4e6,0.122693425
3920,39,1,5ab692d047de81a901216a47,0.122977024
4148,13,1,5ad713a7068401528a2a9509,0.123088752
3581,0,0,5a7e041547de81a901208648,0.123565622
4265,0,1,5ae945db068401528a2abc05,0.123586228
314,3,0,589dcbce95d0e02474635a08,0.123635401
3938,7,0,5ab4cca547de81a901215e3e,0.124004251
3931,6,1,5ab6992e47de81a901216a60,0.124083409
28,3,0,586fb8b495d0e03926079598,0.124105969
995,1,0,59004a7f95d0e024b586d583,0.124341875
2181,7,0,59b289c995d0e0246f203dd1,0.124370414
2041,7,0,599b2cd395d0e0246f200c90,0.124851799
4512,23,1,5b0ebc77068401528a2b0892,0.125008896
3098,9,1,5a2fb3517c459f246b63a40d,0.12514603
3966,36,1,5abb642347de81a901218783,0.125155617
742,1,0,58dba72c95d0e02489b93fb8,0.125588925
4098,4,0,5acf4c82068401528a2a7fa5,0.12562084
3267,1,0,5a580fb195d0e0110c1a4238,0.126114701
1737,2,1,596a5f3c95d0e0246f1faa48,0.126172442
2638,8,0,59ef376495d0e0246f211c9f,0.12620557
4035,3,0,5ac4d377068401528a2a22fb,0.12671121
1420,7,0,593aff8995d0e024b587650b,0.126788316
3347,0,0,5a629f0295d0e0110c1a5939,0.126857818
3346,7,0,5a62b18c95d0e0110c1a5947,0.126882943
705,5,0,58d4c8f595d0e02489b92f02,0.126905301
2751,7,0,59fe074b95d0e0246f213fd8,0.126981233
584,0,0,58c2620d95d0e024902fe9cd,0.126994166
498,0,0,58b6848095d0e024902fcd46,0.127373629
4831,8,1,5b379e0700a1bc2872e66739,0.127549671
5285,5,1,5b7c6c10068401528a2d50af,0.12758575
2024,15,0,599883ae95d0e0246f2008ff,0.127792932
221,0,0,588ef77395d0e0392607d81d,0.127855255
920,1,0,58f46d0095d0e024b586bbc3,0.1278937
3552,1,1,5a7ba28ed4211f00015bfe5e,0.128665698
5226,25,0,5b7476b9068401528a2d42d0,0.128683888
254,2,1,58962bce95d0e0392607ea5e,0.128736405
17,0,0,586e3f3e95d0e039260791bc,0.128743505
174,0,0,58885ffe95d0e0392607ca23,0.129146006
4847,19,0,5b3681b600a1bc2872e6658a,0.12926468
4755,4,0,5b2c06c647de81a90122eeca,0.129496876
4903,14,0,5b4106ab00a1bc2872e67a0f,0.129740458
3752,2,0,5a992b58410cf7000162ed8c,0.1303741
3660,0,0,5a8c19d3410cf7000162ce57,0.130652688
4608,0,0,5b1a99f447de81a90122cb34,0.130731748
2205,61,1,59b4334095d0e0246f204107,0.130928342
5004,6,1,5b4fe46e00a1bc2872e7d216,0.131160503
2802,2,0,5a01936e95d0e0246f21463e,0.131419189
4117,14,0,5ad09f8d068401528a2a8850,0.131455908
190,0,0,588b5a0e95d0e0392607d27c,0.131467841
3026,20,1,5a20a1ae7c459f246b6382cb,0.131493841
1092,19,0,590cf92495d0e024b586f3ed,0.131609817
4030,7,0,5ac4d7f9068401528a2a2341,0.131698281
4599,4,1,5b19b8f847de81a90122c902,0.13210578
423,2,0,58ad4a0b95d0e02474637e2c,0.132196198
1385,2,0,5935066c95d0e024b5874a5b,0.132429703
3632,1,0,5a857f0d410cf7000162c1b8,0.132858701
4557,0,1,5b11193547de81a90122b570,0.132945783
1486,0,0,5942356c95d0e024b5878198,0.13359764
856,41,1,58e8415b95d0e02489b95eee,0.133666052
1551,0,0,594dbf1a95d0e02550996b05,0.133784291
3582,4,0,5a7de45cd4211f00015c04cb,0.13398867
4166,1,0,5ad86522068401528a2a9888,0.13442319
3634,46,0,5a8564cc410cf7000162c162,0.134773372
349,0,0,58a330b395d0e0247463662a,0.135185338
4912,5,0,5b44e71300a1bc2872e69a67,0.135505041
4399,1,1,5afa2ece068401528a2ae178,0.135604644
2911,0,0,5a136c8095d0e0246f217bfb,0.135739348
3916,8,1,5ab348db47de81a9012150c5,0.135849804
1237,1,0,591e9cf095d0e024b5871b6f,0.135981811
4632,5,1,5b1b23fc47de81a90122ccd9,0.136002831
4377,34,1,5af732b5068401528a2adc05,0.136432702
219,3,0,588ef78995d0e0392607d820,0.136717434
1572,3,0,5951026095d0e02550996f3c,0.137408633
3102,0,0,5a2f40447c459f246b63a32f,0.138210515
5386,0,1,5b8adab4068401528a2d6d51,0.138658955
3323,9,1,5a5f71d895d0e0110c1a5014,0.139996622
696,14,1,58d5aca695d0e02489b931d0,0.140091937
3892,4,1,5ab0d82547de81a901213141,0.140190556
3991,1,0,5abe072447de81a901219ea8,0.140263728
771,9,0,58de036e95d0e02489b94685,0.141147004
123,2,1,587f257695d0e0392607b4b5,0.141333053
2090,5,0,59a4aa5e95d0e0246f201f47,0.141515388
4302,5,0,5aef66de068401528a2ac914,0.141702869
3871,0,0,5aabf91847de81a9012115be,0.141839796
1270,2,0,5928b53a95d0e024b5873321,0.141968837
901,6,1,58f0787895d0e024b586b65e,0.142113977
3262,1,0,5a58b14595d0e0110c1a4393,0.142173743
1053,1,1,590ba30495d0e024b586f086,0.142205885
2265,0,0,59bc5e2a95d0e0246f208b5d,0.14229807
5185,7,0,5b6c1220068401528a2d3367,0.142357851
4915,32,1,5b453b8500a1bc2872e6b1d3,0.142587889
4020,5,0,5ac37142068401528a2a163a,0.143156766
4744,0,1,5b2c250e47de81a90122ef1c,0.143476361
4986,7,0,5b4f0e9500a1bc2872e7cfad,0.143719597
2276,2,0,59bb7f8895d0e0246f208467,0.143763088
5092,0,0,5b5fae6300a1bc2872e7f069,0.143798142
2697,30,0,59f2f38f95d0e0246f212773,0.14386282
2118,5,0,59a8078695d0e0246f20270c,0.144129043
2678,7,1,59f4d4cc95d0e0246f212b62,0.144325619
2917,5,0,5a1220dc95d0e0246f217908,0.144754721
4799,4,0,5b326a9b00a1bc2872e6592c,0.144778326
4920,0,0,5b450a7a00a1bc2872e69ad3,0.144858644
3442,0,0,5a6bdc1ed4211f00015bdc91,0.145261016
1660,1,1,595cf8a595d0e025509988be,0.145512331
3273,3,0,5a57404595d0e0110c1a3f9a,0.145553135
979,1,0,58ffafd095d0e024b586d442,0.14560938
863,27,0,58eb326395d0e02489b96290,0.145938588
613,5,0,58c799ef95d0e024902ff390,0.146205753
494,27,0,58b6d7c895d0e024902fce51,0.146228869
3584,1,0,5a7d9c91d4211f00015c03e9,0.146229345
5077,9,0,5b5b467600a1bc2872e7e9fc,0.14635626
4536,20,0,5b104687068401528a2b0d08,0.147295328
4606,8,1,5b19022947de81a90122c637,0.147299495
3364,0,0,5a65f94495d0e0110c1a5c3c,0.147345923
540,0,0,58bd621f95d0e024902fdc11,0.147476924
4711,4,0,5b282bbd47de81a90122e683,0.147544179
3922,21,1,5ab6993147de81a901216a65,0.147670713
3137,7,0,5a30b6727c459f246b63a6b6,0.147791246
802,4,0,58e5556295d0e02489b95690,0.147905829
4695,32,1,5b25573e47de81a90122e388,0.148011893
3670,6,0,5a8ad116410cf7000162cbd7,0.148107575
1890,20,1,5980d2a595d0e0246f1fd8b0,0.148206923
341,1,1,589e7ac095d0e02474635c25,0.148217088
5453,4,0,5b9640a6068401528a2da2a8,0.148318164
3852,7,1,5aa8ef2547de81a90120f4a4,0.148517034
4577,0,0,5b15575647de81a90122bc8d,0.148517506
3050,5,0,5a25ede77c459f246b638ce4,0.148580296
4757,0,0,5b2d2cc047de81a90122f1bf,0.148818559
1895,2,0,5984d16a95d0e0246f1fe332,0.149093097
2161,2,0,59afe42095d0e0246f203688,0.149270922
1892,0,0,59802c0295d0e0246f1fd6e9,0.149692264
71,3,0,5877612c95d0e0392607a4bf,0.149788682
4636,0,0,5b1beb7d47de81a90122cdae,0.149864894
1421,10,0,593af97b95d0e024b58764fa,0.149892927
197,2,0,588b02fd95d0e0392607d1a4,0.149937486
784,3,0,58e2c0ec95d0e02489b94f7a,0.15001254
2718,8,0,59f9088795d0e0246f2133e5,0.150080763
1259,11,0,5924c2f195d0e024b587281e,0.150672763
5154,13,1,5b6abf2b068401528a2d302c,0.151026176
312,1,0,589dd8dc95d0e02474635a3d,0.151167853
3553,4,0,5a7ba259d4211f00015bfe5d,0.151451789
3279,5,0,5a5a637095d0e0110c1a46d2,0.151624336
4349,33,1,5af4958f068401528a2ad6ac,0.151660737
3085,0,0,5a2b3ff37c459f246b639bfd,0.152314672
2600,1,0,59e941b995d0e0246f211129,0.15241643
5448,8,0,5b966448068401528a2da2f3,0.152574935
951,1,0,58f8617895d0e024b586c4e4,0.152788992
916,2,1,58f51df295d0e024b586bd2a,0.152918613
5434,5,0,5b942f50068401528a2d9fca,0.153188057
2670,1,0,59f0f58195d0e0246f2121f1,0.153937465
4638,0,0,5b203d3847de81a90122da5b,0.153948927
2883,1,1,5a0c1ace95d0e0246f215e62,0.154470277
1379,5,0,5935525095d0e024b5874b0e,0.154562421
3789,0,1,5a9df2d7410cf7000162f0f2,0.154806058
763,3,1,58de636a95d0e02489b947b9,0.154889969
4007,6,0,5abee4d347de81a90121a52e,0.155356961
4911,3,0,5b41d99f00a1bc2872e67ae0,0.155822494
4269,5,1,5ae988a8068401528a2abc9d,0.155901452
4736,0,0,5b2a6bf747de81a90122e9f9,0.155949244
2060,7,0,599e7e6695d0e0246f2013d7,0.155949419
48,2,0,587393fc95d0e03926079b1f,0.156088232
1871,5,1,597bdc9a95d0e0246f1fd0a8,0.156921312
1898,1,0,5984672c95d0e0246f1fe1db,0.157050993
181,1,0,5889fcdf95d0e0392607cedc,0.15708524
811,0,0,58e6c9c795d0e02489b95abb,0.157191955
4492,3,0,5b08ad91068401528a2afede,0.157264835
4776,0,0,5b307d7e00a1bc2872e6538d,0.157307178
3904,4,0,5ab37b2347de81a9012151de,0.157345015
2473,26,1,59d5dd7795d0e0246f20e1bc,0.157499039
1671,15,0,5961226795d0e0246f1f967e,0.157829497
4660,21,1,5b1e731547de81a90122d47a,0.158227697
4418,6,1,5aff6137068401528a2aec26,0.158287597
956,1,0,58f9b2ed95d0e024b586c884,0.1585153
1342,0,0,59306dfa95d0e024b5874205,0.158631047
3837,5,0,5aa5ccab47de81a90120d30c,0.158641039
3042,5,0,5a26ebc97c459f246b638fb6,0.158699166
1368,1,0,5936933595d0e024b5874e0e,0.158702472
1973,8,0,598d5b0895d0e0246f1ff335,0.158745871
5300,2,0,5b7e8799068401528a2d5513,0.15880296
3884,10,0,5aad639447de81a901211e8b,0.159188199
1271,6,0,59289f1b95d0e024b58732f8,0.159289374
4150,4,0,5ad60ccc068401528a2a9240,0.159351962
4909,0,1,5b4106bf00a1bc2872e67a15,0.159372105
2580,4,0,59e68a6395d0e0246f21099d,0.159459245
1586,5,0,595358f395d0e0255099753f,0.15948479
3950,0,0,5ab90d7147de81a90121755d,0.159798914
702,0,0,58d534e495d0e02489b93044,0.160108027
3958,10,0,5ab99f7947de81a901217a33,0.16017368
1010,18,1,59034e9295d0e024b586debc,0.160285791
4584,0,1,5b16b5f047de81a90122c011,0.160956137
1407,2,0,593c3ac995d0e024b58766ec,0.161049127
3133,0,0,5a3104c77c459f246b63a77f,0.161266808
325,1,0,589c39b495d0e02474635578,0.161463322
4548,0,0,5b126aa847de81a90122b851,0.162110496
1724,23,1,5967bbf395d0e0246f1fa4e6,0.162166974
580,3,0,58c2621295d0e024902fe9d2,0.162522464
4001,0,1,5abf010147de81a90121a5c3,0.162601502
2740,11,0,59fa644795d0e0246f213776,0.162623071
2450,0,0,59d7a8b595d0e0246f20e6f3,0.162700862
3753,1,1,5a992b5b410cf7000162ed90,0.162782377
5148,0,0,5b689c34068401528a2d2b20,0.162939465
3188,5,1,5a4e05c795d0e0110c1a2d2a,0.163129075
416,3,0,58aa912995d0e0247463785e,0.163171199
1664,1,0,5961266d95d0e0246f1f9690,0.163370894
1951,8,1,598f494195d0e0246f1ff6f5,0.163477424
3044,3,0,5a2693397c459f246b638e86,0.163483323
4242,1,0,5ae4bdb4068401528a2ab418,0.163565757
977,7,0,58fda76595d0e024b586cecf,0.164002206
3747,13,1,5a958089410cf7000162e3bf,0.164034838
3265,3,1,5a5891c995d0e0110c1a4333,0.164115634
4995,11,0,5b51d11500a1bc2872e7d692,0.164442058
1637,1,0,595ae32a95d0e025509984b7,0.164895463
3790,0,0,5a9e714f47de81a90120ab6c,0.164940896
1731,1,0,596a64f595d0e0246f1faa59,0.165206698
4574,12,0,5b146bf047de81a90122bad9,0.165850091
4227,8,1,5ae2f124068401528a2ab089,0.166259125
374,0,1,58a4b5b595d0e02474636b2a,0.16635811
2,15,0,586a0d8795d0e039260789b5,0.166468666
1127,5,0,59116e0395d0e024b586fac9,0.166554249
3301,8,0,5a5ca44895d0e0110c1a49b9,0.166620313
1300,2,0,5929d20195d0e024b587348b,0.166662378
4927,1,0,5b453a7800a1bc2872e6b1c7,0.166720124
424,7,0,58acc54295d0e02474637d54,0.167357188
5111,19,1,5b631c77068401528a2d21a0,0.167472647
2003,40,1,599737e895d0e0246f200749,0.167666509
2434,28,0,59d3e22495d0e0246f20dd11,0.167814819
2838,43,1,5a071b1e95d0e0246f21542a,0.167894819
490,0,0,58b3e14895d0e02474638c2c,0.167975836
5041,5,0,5b566c6a00a1bc2872e7de12,0.168351322
2892,5,1,5a108a4795d0e0246f21773f,0.168477354
3697,12,1,5a91c03a410cf7000162dc99,0.168549936
5348,4,1,5b8841a9068401528a2d6824,0.168682404
1200,0,0,591d4b6695d0e024b587178c,0.16874167
5001,6,0,5b5268f900a1bc2872e7d848,0.168801879
3015,0,0,5a21f3e87c459f246b63867d,0.168994204
1068,3,0,5909d7ec95d0e024b586eafb,0.169107947
1636,0,0,595b41e795d0e02550998545,0.169119547
4878,1,0,5b3d517a00a1bc2872e6722f,0.169202463
3640,9,1,5a84da26410cf7000162c021,0.169292117
5042,0,1,5b57773500a1bc2872e7e079,0.169520328
1839,3,0,597b4f0895d0e0246f1fcf07,0.169754601
1122,19,1,5912296495d0e024b586fd13,0.17008419
1072,38,1,590984b195d0e024b586e9f8,0.170377166
1015,5,0,5902ed7995d0e024b586dd65,0.17054411
5072,0,0,5b5b354d00a1bc2872e7e9cc,0.170602769
1750,5,0,596dfb5795d0e0246f1fb025,0.170896813
4546,1,0,5b113a8847de81a90122b5cc,0.170973476
1247,0,0,5922914995d0e024b5872228,0.17105873
412,17,0,58aaa70b95d0e02474637894,0.171374414
2213,0,0,59b8543e95d0e0246f2063dc,0.171625032
4990,12,0,5b4fa20b00a1bc2872e7d168,0.171772826
2117,2,0,59a85eae95d0e0246f202840,0.171831872
4061,40,1,5ac90e31068401528a2a4946,0.171832299
4436,4,0,5b049fcb068401528a2af1fb,0.171972396
4379,5,1,5af732b2068401528a2adc03,0.172425608
5022,44,1,5b539a2300a1bc2872e7d9ce,0.172898657
1108,0,1,59101c7d95d0e024b586f7bb,0.172970226
1391,3,0,593944da95d0e024b5875fa4,0.172997482
4179,2,0,5add13c7068401528a2aa13d,0.173134446
1314,3,0,592dcd3c95d0e024b5873b06,0.173194446
1865,6,0,597cd1ef95d0e0246f1fd1b0,0.173220137
4068,1,0,5ac90e36068401528a2a4952,0.173258421
25,4,0,586ff30b95d0e0392607965d,0.173643063
4949,17,1,5b49462d00a1bc2872e7c5a7,0.173685401
3988,3,0,5abe5b7e47de81a90121a173,0.174002361
2622,2,0,59eb923995d0e0246f2115fe,0.174026741
1891,5,0,59802c0e95d0e0246f1fd6eb,0.174062875
689,1,0,58d3e44595d0e02489b92ca1,0.174072198
4654,0,0,5b1e731447de81a90122d478,0.174376186
82,4,0,58788dff95d0e0392607a806,0.174378381
4773,21,1,5b2e91b147de81a90122f464,0.17469336
2323,19,0,59c6c92b95d0e0246f20bd5d,0.174695671
2374,11,1,59cca2fe95d0e0246f20cd34,0.174959394
1769,7,1,59705a0895d0e0246f1fb600,0.174961197
1598,6,0,59565fbb95d0e02550997d9f,0.174996047
1077,15,1,590e168e95d0e024b586f54e,0.175179734
3896,1,0,5ab101fb47de81a90121329c,0.175230448
