Column1,I-Count,Label(m0/f1),SortKey
1820,0,0,0.995976371
1562,2,0,0.99615725
4720,12,0,0.996189206
4485,0,1,0.996253809
211,0,0,0.996395337
424,4,0,0.996601592
938,68,1,0.996707807
4619,0,0,0.996828499
4827,1,0,0.996828707
4930,5,0,0.997601094
4250,1,0,0.997962425
3233,0,0,0.998103065
3951,3,0,0.998145098
2157,7,0,0.998167223
3006,25,1,0.998269549
4274,0,0,0.998397827
354,2,0,0.998546561
4221,4,0,0.998669928
4737,4,0,0.999341522
1057,8,1,0.999441124
2743,12,1,0.999472484
1440,0,0,0.999504406
4381,22,0,0.999913329
3004,4,0,0.999962531
