id,url,word_count,snippet,source,byline,byline_parsed,pub_date,inferred_gender
5b5bb97600a1bc2872e7eb2e,https://www.nytimes.com/2018/07/27/opinion/donald-trump-2020.html,829,Don’t argue with 4.1 percent growth.,The New York Times,By BRET STEPHENS,bret stephens,2018-07-28T00:31:47+0000,male
5b5b907900a1bc2872e7eade,https://www.nytimes.com/2018/07/27/opinion/baseball-fans.html,806,"Even when the answer is “not great,” baseball can still be pretty enchanting.",The New York Times,By KATHLEEN O'BRIEN,kathleen o'brien,2018-07-27T21:36:54+0000,female
5b5cb63400a1bc2872e7ec1e,https://www.nytimes.com/2018/07/28/opinion/sunday/republicans-climate-change.html,775,So why do they resist doing anything about it?,The New York Times,By LEAF VAN BOVEN and DAVID SHERMAN,leaf van boven and david sherman,2018-07-28T18:30:04+0000,multi
5b5cb63000a1bc2872e7ec19,https://www.nytimes.com/2018/07/28/opinion/sunday/twitter-made-everything-a-joke.html,934,The laugh track can get old.,The New York Times,By KEN JENNINGS,ken jennings,2018-07-28T18:30:05+0000,male
5b5cc32800a1bc2872e7ec34,https://www.nytimes.com/2018/07/28/opinion/sunday/race-black-latina-identity.html,978,"I rarely see Afro-Latinas on television. Online, it’s a different story.",The New York Times,By NATASHA S. ALFORD,natasha s. alford,2018-07-28T19:25:25+0000,female
5b5cb63800a1bc2872e7ec22,https://www.nytimes.com/2018/07/28/sunday-review/war-stories-weve-been-missing-for-50-years.html,1174,"The Vietnam War altered life for so many in two countries, but Americans know very little about their old enemy.",The New York Times,By RAUL ROMAN,raul roman,2018-07-28T18:30:15+0000,male
5b5e3a8100a1bc2872e7edbd,https://www.nytimes.com/2018/07/29/opinion/pot-decriminalization-jersey-city.html,745,We’ve imposed moratoriums on pot prosecution. What are the rest of the states waiting for?,The New York Times,By STEVEN M. FULOP and JACOB V. HUDNUT,steven m. fulop and jacob v. hudnut,2018-07-29T22:06:55+0000,multi
5b5ed39a00a1bc2872e7ee7b,https://www.nytimes.com/2018/07/30/opinion/how-to-talk-to-a-racist.html,1084,"White liberals, you’re doing it all wrong.",The New York Times,By MARGARET RENKL,margaret renkl,2018-07-30T09:00:08+0000,female
5b5e114f00a1bc2872e7ed88,https://www.nytimes.com/2018/07/29/opinion/taiwan-china-american-airlines.html,59,"Thanks to China, it doesn’t know when it will be back again.",The New York Times,By HENG,heng,2018-07-29T19:11:07+0000,na
5b5e4d4700a1bc2872e7edd3,https://www.nytimes.com/2018/07/29/opinion/michael-cohen-donald-trump.html,851,"If Trump’s personal lawyer really puts family and country first, he could earn a sliver of redemption. ",The New York Times,By CHARLES M. BLOW,charles m. blow,2018-07-29T23:27:00+0000,male
5b5f69e500a1bc2872e7efd2,https://www.nytimes.com/2018/07/30/opinion/trump-immigrants-iowa-farmers-workers.html,1196,"Some state Republicans were for building a border wall before Donald Trump gave it a thought. But in many rural areas, immigrants are keeping the place alive.",The New York Times,By ART CULLEN,art cullen,2018-07-30T19:41:24+0000,male
5b5ee1a400a1bc2872e7ee9c,https://www.nytimes.com/2018/07/30/opinion/private-prisons-immigration-divest.html,617,The industry running many immigrant detention facilities is morally abhorrent and fails a basic risk assessment.,The New York Times,By SCOTT M. STRINGER and JAVIER H. VALDÉS,scott m. stringer and javier h. valdés,2018-07-30T10:00:04+0000,multi
5b5e40a600a1bc2872e7edc2,https://www.nytimes.com/2018/07/29/opinion/child-care-summer-low-income.html,771,"It can be a second job to find safe, let alone enriching, supervision for kids.",The New York Times,By JULIA HENLY,julia henly,2018-07-29T22:33:09+0000,female
5b5ede2200a1bc2872e7ee92,https://www.nytimes.com/2018/07/30/opinion/urban-rural-united-states-regions-midterms.html,1419,The key difference is among regional cultures tracing back to the nation’s colonization. ,The New York Times,By COLIN WOODARD,colin woodard,2018-07-30T09:45:04+0000,male
5b5f2bc700a1bc2872e7ef3a,https://www.nytimes.com/2018/07/30/opinion/israel-nationality-law-palestinian-citizens.html,1009,I am fluent in Israel’s language and culture. I respect its laws. And the new Nationality Law rejects me.,The New York Times,By SAYED KASHUA,sayed kashua,2018-07-30T15:16:21+0000,male
5b5f46d700a1bc2872e7ef7b,https://www.nytimes.com/2018/07/30/opinion/trumps-supreme-betrayal.html,416,The Kavanaugh nomination is the opposite of populism.,The New York Times,By PAUL KRUGMAN,paul krugman,2018-07-30T17:11:50+0000,male
5b5f603500a1bc2872e7efba,https://www.nytimes.com/2018/07/30/opinion/inside-the-world-of-racist-science-fiction.html,1916,"To understand why white supremacists back the president, we have to understand the books that define their worldview.",The New York Times,By IAN ALLEN,ian allen,2018-07-30T19:00:03+0000,male
5b60310b00a1bc2872e7f15f,https://www.nytimes.com/2018/07/31/opinion/business-investment-localism.html,1758,A nationwide organization promotes localism — finding ways to make capitalism work better for underprivileged communities in cities or rural areas.,The New York Times,By COURTNEY E. MARTIN,courtney e. martin,2018-07-31T09:51:03+0000,female
5b5fae6300a1bc2872e7f069,https://www.nytimes.com/2018/07/30/opinion/third-party-2020-election-localism.html,856,National politics needs a leader devoted to redistributing power downward.,The New York Times,By DAVID BROOKS,david brooks,2018-07-31T00:33:38+0000,male
5b60784d00a1bc2872e7f211,https://www.nytimes.com/2018/07/31/opinion/giuliani-trump-russia-defense.html,23,Trump’s personal lawyer Rudy Giuliani took viewers of Fox and Friends and CNN on a wild ride Monday morning. Here’s his not-so-definitive guide to legal defense.,The New York Times,By TAIGE JENSEN and JAPHET WEEKS,taige jensen and japhet weeks,2018-07-31T14:55:08+0000,multi
5b60189a00a1bc2872e7f125,https://www.nytimes.com/2018/07/31/opinion/transaction-costs-and-tethers-why-im-a-crypto-skeptic.html,1345,"Beyond the technobabble and libertarian derp, what problem does this stuff solve?",The New York Times,By PAUL KRUGMAN,paul krugman,2018-07-31T08:06:49+0000,male
5b60801200a1bc2872e7f22d,https://www.nytimes.com/2018/07/31/opinion/culture/chance-the-rapper-chicagoist.html,1237,"The rapper and Chicago leader, 25, recently announced he bought the local outlet to resurrect it. But nobody should expect him, or anyone, to be local media’s superhero.",The New York Times,By KIM BELLWARE,kim bellware,2018-07-31T15:28:14+0000,female
5b60332700a1bc2872e7f166,https://www.nytimes.com/2018/07/31/opinion/canada-toronto-gun-control.html,840,"After last week’s mass shooting, the country needs to consider tougher rules on handguns.",The New York Times,By JOOYOUNG LEE,jooyoung lee,2018-07-31T10:00:04+0000,na
5b60b04800a1bc2872e7f2bf,https://www.nytimes.com/2018/07/31/opinion/trump-reagan-trade-tariffs-china.html,922,"Just as Ronald Reagan once pushed for abolishing nuclear weapons, President Trump should call for ending tariffs. ",The New York Times,"By STEPHEN MOORE, ARTHUR B. LAFFER and STEVE FORBES","stephen moore, arthur b. laffer and steve forbes",2018-07-31T18:53:57+0000,multi
5b602fa200a1bc2872e7f15d,https://www.nytimes.com/2018/07/31/opinion/china-spratly-islands-sand.html,729,"China’s expansion, via artificial islands, of its military power in the Pacific is an intensifying flash point with the United States.",The New York Times,By VINCE BEISER,vince beiser,2018-07-31T09:45:04+0000,male
5b60bb9f00a1bc2872e7f2df,https://www.nytimes.com/2018/07/31/opinion/iran-hijab-feminist.html,975,Stalin would have been proud of Iran’s latest attempt to break my spirit.,The New York Times,By MASIH ALINEJAD,masih alinejad,2018-07-31T19:42:22+0000,male
5b60551e00a1bc2872e7f1be,https://www.nytimes.com/2018/07/31/opinion/columnists/race-republicans-democrats-trump.html,727,American politics have become more racialized. Which party benefits? ,The New York Times,By DAVID LEONHARDT,david leonhardt,2018-07-31T12:24:58+0000,male
5b607a6900a1bc2872e7f21b,https://www.nytimes.com/2018/07/31/opinion/paul-manafort-trial-donald-trump.html,815,You can judge this president by the sordid company he keeps.,The New York Times,By FRANK BRUNI,frank bruni,2018-07-31T15:04:05+0000,male
5b60eb4500a1bc2872e7f359,https://www.nytimes.com/2018/07/31/opinion/lpez-obrador-clean-energy.html,813,Its new president can help his country and the world by tackling climate change through sustainable development.,The New York Times,By LISA VISCIDI and NATE GRAHAM,lisa viscidi and nate graham,2018-07-31T23:05:40+0000,multi
5b62d2a1068401528a2d20d0,https://www.nytimes.com/2018/08/02/opinion/deripaska-sanctions-russia-manafort.html,1046,Why is the Treasury Department easing the pressure of sanctions on one of Russia’s most notorious billionaire oligarchs?,The New York Times,By SETH HETTENA,seth hettena,2018-08-02T09:45:04+0000,male
5b62d628068401528a2d20dd,https://www.nytimes.com/2018/08/02/opinion/democrats-midterm-identity-crisis.html,2144,Can its unruly coalition take shape against Trump without one wing predominating?,The New York Times,By THOMAS B. EDSALL,thomas b. edsall,2018-08-02T10:00:03+0000,male
5b638cf6068401528a2d2311,https://www.nytimes.com/2018/08/02/opinion/myth-cleaner-car-less-safe-than-dirty-one.html,876,The Trump administration is pushing a false narrative as a way to roll back mileage and emissions rules.,The New York Times,By DANIEL F. BECKER and JAMES GERSTENZANG,daniel f. becker and james gerstenzang,2018-08-02T23:00:03+0000,multi
5b61fc6e068401528a2d1ecf,https://www.nytimes.com/2018/08/01/opinion/contributors/guns-australia-mass-shootings.html,207,Not being the target of snipers adds to the magic of visiting Down Under.,The New York Times,"By DAMIEN POWER, SHAYNE MILLER, TAIGE JENSEN and JAPHET WEEKS","damien power, shayne miller, taige jensen and japhet weeks",2018-08-01T18:31:08+0000,multi
5b620538068401528a2d1efe,https://www.nytimes.com/2018/08/01/opinion/stop-uber-from-flooding-new-york.html,815,A City Council bill to temporarily cap the number of for-hire vehicles is a good first step.,The New York Times,By ADRIENNE ADAMS,adrienne adams,2018-08-01T19:08:37+0000,female
5b61a7eb068401528a2d1dc7,https://www.nytimes.com/2018/08/01/opinion/columnists/california-wildfires-climate-change.html,395,"Fast-moving blazes, broiling heat, droughts and bizarrely deadly twists — the new normal.",The New York Times,By DAVID LEONHARDT,david leonhardt,2018-08-01T12:30:33+0000,male
5b635136068401528a2d224f,https://www.nytimes.com/2018/08/02/opinion/social-democrats-republicans-alexandria-ocasio-cortez-.html,1131,"By its astoundingly cynical approach to deficits and debt, the G.O.P. has opened the door to an expansive left. ",The New York Times,By PETER SUDERMAN,peter suderman,2018-08-02T18:45:05+0000,male
5b631a1c068401528a2d2193,https://www.nytimes.com/2018/08/02/opinion/trumps-biggest-climate-move-yet-is-bad-for-everyone.html,1014,"He wants to freeze fuel economy and greenhouse gas standards, thwarting progress on climate change.",The New York Times,By JODY FREEMAN,jody freeman,2018-08-02T14:50:02+0000,male
5b61caf6068401528a2d1e26,https://www.nytimes.com/2018/08/01/opinion/the-particular-joy-of-being-a-grandparent.html,692,"I have raised five children. But I have never felt this pure, unfettered happiness. ",The New York Times,By JIM SOLLISCH,jim sollisch,2018-08-01T15:00:04+0000,male
5b6184ab068401528a2d1d70,https://www.nytimes.com/2018/08/01/opinion/israel-judaism-weddings.html,973,I am an Orthodox rabbi dedicating my life to breaking the ultra-Orthodox monopoly over Jewish life in Israel.,The New York Times,By SETH FARBER,seth farber,2018-08-01T10:00:05+0000,male
5b6329f9068401528a2d21c6,https://www.nytimes.com/2018/08/02/opinion/trump-trade-war-china-soybean-farmer.html,27,An Ohio farmer responds to the president’s assertion that farmers are fine with tariffs on their products.,The New York Times,By CHRISTOPHER GIBBS and LEAH VARJACQUES,christopher gibbs and leah varjacques,2018-08-02T15:57:42+0000,multi
5b638d6f068401528a2d2312,https://www.nytimes.com/2018/08/02/opinion/stop-calling-trump-a-populist.html,871,"From tax cuts to Kavanaugh, he’s been relentless about hurting working-class Americans.",The New York Times,By PAUL KRUGMAN,paul krugman,2018-08-02T23:02:06+0000,male
5b635f16068401528a2d2272,https://www.nytimes.com/2018/08/02/opinion/a-dictatorship-is-rising-in-my-country-again.html,1016,"Nearly four decades after the Sandinistas overthrew the Somoza dynasty, Nicaragua is once again in the grip of tyranny. ",The New York Times,By CYNARA M. MEDINA,cynara m. medina,2018-08-02T19:44:18+0000,female
5b62f4bd068401528a2d2124,https://www.nytimes.com/2018/08/02/opinion/columnists/trump-mueller-sessions-tweet.html,438,48 hours in the Trump campaign against independent information.,The New York Times,By DAVID LEONHARDT,david leonhardt,2018-08-02T12:10:34+0000,male
5b62d625068401528a2d20da,https://www.nytimes.com/2018/08/02/opinion/contributors/clarence-thomas-supreme-court-conservative.html,2332,The conservative justice’s obsession with the past was on full display during the recent term.,The New York Times,By LINDA GREENHOUSE,linda greenhouse,2018-08-02T10:00:02+0000,female
5b631c77068401528a2d21a0,https://www.nytimes.com/2018/08/02/opinion/the-expensive-education-of-mark-zuckerberg-and-silicon-valley.html,1430,"They have weaponized social media, and we are all paying the price.",The New York Times,By KARA SWISHER,kara swisher,2018-08-02T15:00:04+0000,female
5b636710068401528a2d2298,https://www.nytimes.com/2018/08/02/opinion/sunday/alex-kozinski-harassment-allegations-comeback.html,1258,Judge Alex Kozinski retired in the wake of sexual harassment allegations against him. He’s now making his way back.,The New York Times,"By LEAH LITMAN, EMILY MURPHY and KATHERINE H. KU","leah litman, emily murphy and katherine h. ku",2018-08-02T20:18:21+0000,multi
5b618120068401528a2d1d66,https://www.nytimes.com/2018/08/01/opinion/first-amendment-liberals-conservatives.html,925,"It gives people the tools to act, argues the national legal director of the A.C.L.U.",The New York Times,By DAVID COLE,david cole,2018-08-01T09:45:03+0000,male
5b618121068401528a2d1d67,https://www.nytimes.com/2018/08/01/opinion/trump-caesar-republican-tax-cut.html,1009,Will the Trump White House start testing the limits of its power?,The New York Times,By ROSS DOUTHAT,ross douthat,2018-08-01T09:45:03+0000,male
5b6318f3068401528a2d2192,https://www.nytimes.com/2018/08/02/opinion/uber-new-york-city-traffic-de-blasio.html,1048,"The real factors for congestion are increased freight movement, construction activity and tourism, population and job growth. ",The New York Times,By LIYA PALAGASHVILI,liya palagashvili,2018-08-02T14:45:04+0000,female
5b63900f068401528a2d2319,https://www.nytimes.com/2018/08/02/opinion/sunday/young-rudy-giuliani-defends-himself.html,777,Newly discovered early glimmers of legal brilliance from “America’s lawyer.”,The New York Times,By TEDDY WAYNE,teddy wayne,2018-08-02T23:13:16+0000,male
5b6202d8068401528a2d1ef4,https://www.nytimes.com/2018/08/01/opinion/contributors/politics-cleanse.html,809,Overwhelmed by current events? You can skip a few weeks without losing track of the plot.,The New York Times,By ARTHUR C. BROOKS,arthur c. brooks,2018-08-01T18:58:30+0000,male
5b6419a3068401528a2d242c,https://www.nytimes.com/2018/08/03/opinion/sunday/podcast-bros-rogan-ferriss-junger.html,2398,Don’t dismiss them as hucksters promoting self-help books and dubious mushroom coffee.,The New York Times,By MOLLY WORTHEN,molly worthen,2018-08-03T09:00:12+0000,female
5b64f94f068401528a2d266c,https://www.nytimes.com/2018/08/03/opinion/airbnb-is-the-new-nato.html,854,The nation state is trumpeted. The nation state is redundant. ,The New York Times,By ROGER COHEN,roger cohen,2018-08-04T00:54:26+0000,male
5b65f0b0068401528a2d2769,https://www.nytimes.com/2018/08/04/opinion/sunday/losing-my-son-to-reading.html,1120,Books helped me gain independence. So it saddens me just a bit to see my son reading on his own.,The New York Times,By VIET THANH NGUYEN,viet thanh nguyen,2018-08-04T18:30:03+0000,male
5b65bf2a068401528a2d2720,https://www.nytimes.com/2018/08/04/opinion/sunday/abolish-ice-ocasio-cortez-democrats.html,1282,"Democrats are shifting left on immigration, and it shows at the polls. ",The New York Times,By SEAN McELWEE,sean mcelwee,2018-08-04T14:58:48+0000,male
5b6427a9068401528a2d2450,https://www.nytimes.com/2018/08/03/opinion/sunday/depression-william-styron.html,1784,How mental illness stopped being “a terrible dark secret.” ,The New York Times,By PAGAN KENNEDY,pagan kennedy,2018-08-03T10:00:07+0000,na
5b65f2f0068401528a2d276d,https://www.nytimes.com/2018/08/04/opinion/sunday/steven-m-cohen-jewish-crossroads.html,855,Can a mix of liberal politics and soft traditionalism survive a militant left and a right-wing Israel?,The New York Times,By ROSS DOUTHAT,ross douthat,2018-08-04T18:39:39+0000,male
5b646df5068401528a2d24eb,https://www.nytimes.com/2018/08/03/opinion/india-higher-education-modi-ambani-rss-trouble.html,1154,India’s public universities need better funding and greater autonomy. ,The New York Times,By NANDINI SUNDAR,nandini sundar,2018-08-03T15:00:03+0000,female
5b644c89068401528a2d2492,https://www.nytimes.com/2018/08/03/opinion/columnists/democratic-party-white-working-class.html,583,Democrats don’t need to win the white working class. They need to do better with it.,The New York Times,By DAVID LEONHARDT,david leonhardt,2018-08-03T12:37:24+0000,male
5b65f0ab068401528a2d2763,https://www.nytimes.com/2018/08/04/opinion/sunday/anti-vaccine-activists-have-taken-vaccine-science-hostage.html,1270,The fear that even the slightest controversial findings will be distorted is leading to self-censorship.,The New York Times,By MELINDA WENNER MOYER,melinda wenner moyer,2018-08-04T18:30:01+0000,female
5b65f0b1068401528a2d276a,https://www.nytimes.com/2018/08/04/opinion/sunday/women-on-motorcycles.html,892,Why are there so few women experiencing one of the great joys of summer: riding into the sunset on a motorcycle?,The New York Times,By ESPERANZA MIYAKE,esperanza miyake,2018-08-04T18:30:04+0000,female
5b64ace1068401528a2d25b4,https://www.nytimes.com/2018/08/03/opinion/pink-tax-feminism-lipstick.html,923,Nothing says “I’m a woman” like a red lip. But a red lip costs $18.50 plus tax. ,The New York Times,By MARY MANN,mary mann,2018-08-03T19:28:32+0000,female
5b65ef2a068401528a2d2762,https://www.nytimes.com/2018/08/04/opinion/sunday/donald-trump-mesmerist.html,772,"When no one is trustworthy, you might as well trust a con artist.",The New York Times,By EMILY OGDEN,emily ogden,2018-08-04T18:23:36+0000,female
5b65f0ad068401528a2d2765,https://www.nytimes.com/2018/08/04/opinion/sunday/dating-women-matriarchy-single-moms.html,1077,"Yes, I have a single mom. Don’t panic.",The New York Times,By ZOE GREENBERG,zoe greenberg,2018-08-04T18:30:03+0000,female
5b64b0c9068401528a2d25c3,https://www.nytimes.com/2018/08/03/opinion/les-moonves-cbs-sexual-harassment.html,882,"CBS should realize that workplace harassers can lead to high turnover, poor productivity and a poisoned workplace culture.",The New York Times,By BRYCE COVERT,bryce covert,2018-08-03T19:45:03+0000,male
5b64f798068401528a2d266b,https://www.nytimes.com/2018/08/03/opinion/trump-manafort.html,874,Summer fun: Do you really want Paul Manafort on the grill?,The New York Times,By GAIL COLLINS,gail collins,2018-08-04T00:47:14+0000,female
5b64d9d1068401528a2d263d,https://www.nytimes.com/2018/08/03/opinion/vacations-travel-summer.html,542,"Everyone needs to recharge, and summer is a good time to do it. ",The New York Times,By KATHLEEN O'BRIEN,kathleen o'brien,2018-08-03T22:40:13+0000,female
5b64cac5068401528a2d261c,https://www.nytimes.com/2018/08/03/opinion/trump-rally-maga.html,563,"What is it like to see young people exposed to so much anger? Heartbreaking, says a Times photographer.",The New York Times,By DAMON WINTER,damon winter,2018-08-03T21:36:03+0000,male
5b64de78068401528a2d2649,https://www.nytimes.com/2018/08/03/opinion/americans-are-terrible-at-small-talk.html,1196,One Irish woman’s unscientific investigation.,The New York Times,By MAEVE HIGGINS,maeve higgins,2018-08-03T23:00:04+0000,female
5b64a4ff068401528a2d259f,https://www.nytimes.com/2018/08/03/opinion/trump-fake-news-enemy.html,844,His demonization of the news media won’t fall on deaf ears.,The New York Times,By BRET STEPHENS,bret stephens,2018-08-03T18:54:53+0000,male
5b6482de068401528a2d253a,https://www.nytimes.com/2018/08/03/opinion/cuba-same-sex-marriages.html,1288,A new constitution under discussion is a necessary reform that can set an example in L.G.B.T. rights. ,The New York Times,By RUBÉN GALLO,rubén gallo,2018-08-03T16:29:15+0000,na
5b65f0ad068401528a2d2764,https://www.nytimes.com/2018/08/04/opinion/sunday/the-orca-her-dead-calf-and-us.html,936,Why we mourn alongside J35.,The New York Times,By SUSAN CASEY,susan casey,2018-08-04T18:30:03+0000,female
5b65f216068401528a2d276c,https://www.nytimes.com/2018/08/04/opinion/sunday/republicans-donald-trump-larry-hogan.html,2627,"In a deeply Democratic state, a Republican governor prospers. The president could ruin that.",The New York Times,By FRANK BRUNI,frank bruni,2018-08-04T18:36:00+0000,male
5b65f0ae068401528a2d2766,https://www.nytimes.com/2018/08/04/opinion/sunday/police-bias-research-names.html,795,It could help you avoid an expensive speeding ticket. This is just one example of how bias shapes law enforcement decisions.,The New York Times,"By ANUPAM B. JENA, CASS R. SUNSTEIN and TANNER R. HICKS","anupam b. jena, cass r. sunstein and tanner r. hicks",2018-08-04T18:30:04+0000,multi
5b65f0af068401528a2d2767,https://www.nytimes.com/2018/08/04/opinion/sunday/the-high-school-we-cant-log-off-from.html,1202,Twitter rewards us for our mistakes. It isn’t designed to let us grow up.,The New York Times,By JENNIFER SENIOR,jennifer senior,2018-08-04T18:30:03+0000,female
5b646eed068401528a2d24f0,https://www.nytimes.com/2018/08/03/opinion/trump-jobs-economy.html,704,"Yes, job numbers are strong, just as they have been for years before Trump took office.",The New York Times,By STEVEN RATTNER,steven rattner,2018-08-03T15:04:11+0000,male
5b672fe6068401528a2d28a7,https://www.nytimes.com/2018/08/05/opinion/notes-on-a-butter-republic.html,1056,Being a huge nerd in Denmark.,The New York Times,By PAUL KRUGMAN,paul krugman,2018-08-05T17:12:04+0000,male
5b6818a3068401528a2d29ea,https://www.nytimes.com/2018/08/06/opinion/midterms-republican-democratic-voters.html,991,Some people changed which party’s nominee they voted for from 2012 to 2016. They are key to who wins the House and Senate.,The New York Times,By HENRY OLSEN,henry olsen,2018-08-06T09:45:03+0000,male
5b685ef6068401528a2d2a7d,https://www.nytimes.com/2018/08/06/opinion/russian-interference-campaign-finance-elections.html,1270,America needs a new model of campaign finance not to supplant the political marketplace but to correct for its inadequacies. ,The New York Times,By BOB BAUER,bob bauer,2018-08-06T14:45:04+0000,male
5b678a49068401528a2d291f,https://www.nytimes.com/2018/08/05/opinion/what-are-capitalists-thinking.html,1021,"If they’re worried about what’s driving the growing appeal of socialism, they need to look in the mirror.",The New York Times,By MICHAEL TOMASKY,michael tomasky,2018-08-05T23:37:43+0000,male
5b674fdb068401528a2d28d4,https://www.nytimes.com/2018/08/05/opinion/cambodia-and-the-old-boys-club.html,67,Hun Sen reinstates his place among the world’s strongmen.,The New York Times,By HENG,heng,2018-08-05T19:28:20+0000,na
5b67804e068401528a2d2910,https://www.nytimes.com/2018/08/05/opinion/columnists/trump-real-wages-inflation-workers-economy.html,622,The official economic indicators look pretty good. The trends in hourly pay do not.,The New York Times,By DAVID LEONHARDT,david leonhardt,2018-08-05T22:55:08+0000,male
5b683aa7068401528a2d2a24,https://www.nytimes.com/2018/08/06/opinion/columnists/bernie-sanders-cash-bail.html,432,"The time has come to end cash bail, a major factor in inequality in the court system.",The New York Times,By MEAGAN DAY and BHASKAR SUNKARA,meagan day and bhaskar sunkara,2018-08-06T12:10:10+0000,multi
5b679b20068401528a2d2930,https://www.nytimes.com/2018/08/05/opinion/the-gift-of-menopause.html,1014,I’ve become invisible. I like it.,The New York Times,By MARGARET RENKL,margaret renkl,2018-08-06T00:49:33+0000,female
5b681c25068401528a2d29f0,https://www.nytimes.com/2018/08/06/opinion/international-world/domestic-workers-middle-east.html,1024,Domestic migrant workers in the Middle East continue to face confinement and abuse.,The New York Times,By LAURA SECORUN,laura secorun,2018-08-06T10:00:03+0000,female
5b67877d068401528a2d291c,https://www.nytimes.com/2018/08/05/opinion/donald-trump-lebron-james.html,819,"Donald Trump tends to criticize the intelligence of blacks and women, above and beyond any other faults he finds with them.",The New York Times,By CHARLES M. BLOW,charles m. blow,2018-08-05T23:25:47+0000,male
5b68b555068401528a2d2b5d,https://www.nytimes.com/2018/08/06/opinion/nation-poem-anders-carlson-wee.html,811,I was the magazine’s poetry editor for 35 years. Never once did we apologize for publishing a poem.,The New York Times,By GRACE SCHULMAN,grace schulman,2018-08-06T20:53:40+0000,female
5b689c34068401528a2d2b20,https://www.nytimes.com/2018/08/06/opinion/apple-trillion-market-cap.html,844,The financial model pioneered by Apple is envied and copied by other companies. But getting it wrong is a big risk.,The New York Times,By MIHIR A. DESAI,mihir a. desai,2018-08-06T19:06:25+0000,male
5b6a2482068401528a2d2ec8,https://www.nytimes.com/2018/08/07/opinion/a-lesson-for-journalists-from-todays-tv.html,1991,Television dramas and comedies thrive on complexity. But journalism’s reductive picture of society makes America more polarized and feeds the extremes.,The New York Times,,,2018-08-07T23:00:08+0000,na
5b6ab74d068401528a2d3016,https://www.nytimes.com/2018/08/08/opinion/philippines-drug-war-addiction-duterte.html,1451,"The Philippines has undertaken a brutal battle against “shabu,” or crystal methamphetamine. But the government needs to go after another target entirely. ",The New York Times,By MIGUEL SYJUCO,miguel syjuco,2018-08-08T09:26:31+0000,male
5b696da9068401528a2d2cd3,https://www.nytimes.com/2018/08/07/opinion/alex-jones-infowars-facebook.html,942,“Hate speech” is extraordinarily vague and subjective. Libel and slander are not.,The New York Times,By DAVID FRENCH,david french,2018-08-07T10:00:04+0000,male
5b6b251e068401528a2d3168,https://www.nytimes.com/2018/08/08/opinion/keep-up-the-blanket-coverage-of-trump-it-hurts-him.html,1146,Just a little wave of disgust among Republican moderates is all that is needed to turn several key states from red to blue. ,The New York Times,By THOMAS L. FRIEDMAN,thomas l. friedman,2018-08-08T17:15:09+0000,male
5b68eeaf068401528a2d2be1,https://www.nytimes.com/2018/08/06/opinion/columnists/orange-county-california-midterm-democratic-party.html,883,"Thanks to Trump, Democrats have a shot in Orange County.",The New York Times,By MICHELLE GOLDBERG,michelle goldberg,2018-08-07T00:58:18+0000,female
5b6b75f6068401528a2d324e,https://www.nytimes.com/2018/08/08/opinion/trump-tariffs-china-trade-war-who-will-win.html,781,"While American companies and consumers are paying the price for tariffs, China protects its factories and investors.",The New York Times,By MARY E. LOVELY,mary e. lovely,2018-08-08T23:00:04+0000,female
5b6abf2b068401528a2d302c,https://www.nytimes.com/2018/08/08/opinion/who-wants-to-be-a-bust-in-the-hall-of-fame.html,1056,Our president is obsessed with celebrity; our last president lamented it. ,The New York Times,By JENNIFER FINNEY BOYLAN,jennifer finney boylan,2018-08-08T10:00:05+0000,female
5b69ec36068401528a2d2e1e,https://www.nytimes.com/2018/08/07/opinion/stem-girls-math-practice.html,935,"The way we teach math in America hurts all students, but it may be hurting girls the most.",The New York Times,By BARBARA OAKLEY,barbara oakley,2018-08-07T19:00:03+0000,female
5b6aa3c3068401528a2d2fef,https://www.nytimes.com/2018/08/08/opinion/balderson-oconnor-ohio-election.html,917,"The party wildly outperformed expectations, raising hopes for a big November.",The New York Times,By FRANK BRUNI,frank bruni,2018-08-08T08:03:12+0000,male
5b6b0575068401528a2d30f6,https://www.nytimes.com/2018/08/08/opinion/china-technology-trade-united-states.html,974,The president of M.I.T. says the U.S. must respond urgently as China advances in science and technology.,The New York Times,By L. RAFAEL REIF,l. rafael reif,2018-08-08T15:00:03+0000,na
5b6b7cce068401528a2d3260,https://www.nytimes.com/2018/08/08/opinion/fires-california-fossil-fuels.html,859,It’s essential for legislators and Governor Brown to commit the state to running on 100 percent clean energy by 2045.,The New York Times,By BILL McKIBBEN,bill mckibben,2018-08-08T23:29:16+0000,male
5b696a23068401528a2d2cc7,https://www.nytimes.com/2018/08/07/opinion/trump-midterms-ohio-lebron-james.html,1620,It does still need some draining.,The New York Times,By GAIL COLLINS and BRET STEPHENS,gail collins and bret stephens,2018-08-07T09:45:02+0000,multi
5b6abba5068401528a2d3021,https://www.nytimes.com/2018/08/08/opinion/oh-the-humanities.html,1529,New data on college majors confirms an old trend. Technocracy is crushing the life out of humanism.,The New York Times,By ROSS DOUTHAT,ross douthat,2018-08-08T09:45:03+0000,male
5b6abf26068401528a2d3029,https://www.nytimes.com/2018/08/08/opinion/politics/rudy-giuliani-chicago-shooting-trump.html,1025,"More Republicans are needed, Mr. Giuliani says, but simple explanations are rarely the right ones.",The New York Times,By KIM BELLWARE,kim bellware,2018-08-08T10:00:04+0000,female
